200003,1,201382,0
201301,1,200060,0
201321,1,201355,0
201320,1,201375,0
201305,1,200766,0
200072,1,200042,0
200032,1,201302,0
201379,1,200027,0
201329,1,201334,0
201349,1,200024,0
201352,1,201383,0
200036,1,200046,0
201281,1,200009,0
200103,1,200733,0
200104,1,200777,0
200128,1,200059,0
200065,1,201384,0
200025,1,201348,0
201286,1,201207,0
201385,1,200122,0
200764,1,200050,0
201380,1,201309,0
200008,1,200776,0
201290,1,200727,0
201317,1,200069,0
201325,1,200007,0
200015,1,200061,0
200086,1,200749,0
200110,1,201085,0
200055,1,200121,0
200754,1,200010,0
201347,1,200108,0
200085,1,200063,0
201323,1,201335,0
200014,1,201292,0
200109,1,200056,0
200067,1,201327,0
201294,1,200083,0
201360,1,201356,0
200107,1,201363,0
201364,1,201306,0
201366,1,201367,0
200111,1,201368,0
200020,1,200035,0
200090,1,200028,0
201371,1,201386,0
200748,1,201315,0
200772,1,201387,0
200022,1,201354,0
200729,1,201388,0
201345,1,200751,0
201212,1,200066,0
200048,1,200720,0
200044,1,200773,0
200039,1,200084,0
200062,1,200049,0
200041,1,200770,0
200118,1,200011,0
200700,1,200098,0
200064,1,200045,0
201336,1,201346,0
201308,1,201328,0
200079,1,200123,0
200003,1,201301,0
201320,1,201321,0
201305,1,200072,0
201379,1,200032,0
201329,1,201349,0
200036,1,201352,0
201281,1,200103,0
200128,1,200104,0
200065,1,200025,0
201286,1,201385,0
201380,1,200764,0
200008,1,201290,0
201317,1,201325,0
200015,1,200086,0
200110,1,200055,0
200754,1,201347,0
201323,1,200085,0
200109,1,200014,0
200067,1,201294,0
200107,1,201360,0
201364,1,200040,0
200111,1,201366,0
200020,1,200090,0
200748,1,201371,0
200772,1,200022,0
201345,1,200729,0
200048,1,201212,0
200039,1,200044,0
200041,1,200062,0
200700,1,200118,0
201336,1,200064,0
200079,1,201308,0
200003,1,201320,0
201379,1,201305,0
201329,1,200036,0
200128,1,201281,0
200065,1,201286,0
200008,1,201380,0
201317,1,200015,0
200110,1,200754,0
200109,1,201323,0
200067,1,200107,0
201364,1,200111,0
200020,1,200748,0
200772,1,201345,0
200039,1,200048,0
200700,1,200041,0
200079,1,201336,0
200003,1,201379,0
200128,1,201329,0
200065,1,200008,0
200110,1,201317,0
200067,1,200109,0
200020,1,201364,0
200772,1,200039,0
200079,1,200700,0
200003,1,200128,0
200067,1,200020,0
200079,1,200772,0
200003,1,200110,0
200079,1,200067,0
200003,1,200079,0
200003,1,200016,0
200060,1,200751,0
200104,1,200050,0
201309,1,200120,0
201315,1,200055,0
201371,1,201323,0
200107,1,201328,0
201329,1,201389,0
200027,1,201352,0
200010,1,200098,0
201345,1,200078,0
200123,1,201305,0
201308,1,200041,0
201385,1,201379,0
200069,1,201293,0
200065,1,200025,0
201286,1,200754,0
201367,1,201360,0
200020,1,201346,0
200086,1,200090,0
200777,1,201289,0
200046,1,200749,0
200700,1,201347,0
200108,1,201390,0
201336,1,201361,0
200035,1,201391,0
200128,1,201357,0
200772,1,200008,0
201366,1,200042,0
200044,1,201392,0
200015,1,201393,0
201335,1,201368,0
200094,1,200032,0
201320,1,200053,0
201375,1,200014,0
200011,1,200072,0
200048,1,200121,0
200110,1,201292,0
200096,1,201380,0
200061,1,201281,0
200748,1,200009,0
200077,1,201377,0
200117,1,201356,0
201394,1,201325,0
200764,1,201311,0
201212,1,200770,0
200043,1,200062,0
200118,1,201349,0
200085,1,201294,0
200067,1,201317,0
201085,1,201290,0
201363,1,200293,0
200049,1,201395,0
200773,1,200109,0
200007,1,200022,0
201373,1,201306,0
200060,1,200003,0
201309,1,201315,0
200107,1,201371,0
201329,1,200027,0
200123,1,201308,0
201367,1,200020,0
200086,1,200777,0
200046,1,200700,0
200108,1,200036,0
200128,1,200035,0
200772,1,201366,0
201335,1,200024,0
201320,1,200094,0
200011,1,201375,0
200110,1,200048,0
200096,1,200061,0
200748,1,200056,0
200077,1,200117,0
200764,1,201394,0
201212,1,200043,0
200118,1,200085,0
201085,1,200067,0
201363,1,200049,0
200007,1,200773,0
200033,1,201373,0
201386,1,200060,0
200107,1,201309,0
201345,1,201329,0
200123,1,200069,0
200065,1,201367,0
200086,1,200046,0
200772,1,200044,0
201320,1,201335,0
200110,1,200011,0
200748,1,200096,0
200077,1,200764,0
201212,1,200118,0
201085,1,201363,0
200033,1,200007,0
200107,1,201386,0
201345,1,200123,0
200065,1,200086,0
200108,1,200128,0
200772,1,201320,0
200748,1,200110,0
200077,1,201212,0
200033,1,201085,0
200772,1,200108,0
200033,1,201386,0
200067,1,201352,0
200069,1,201355,0
201304,1,200777,0
200077,1,201380,0
200065,1,200056,0
200025,1,200032,0
200020,1,201085,0
200118,1,200096,0
201367,1,201336,0
200043,1,201320,0
200128,1,200720,0
201363,1,200120,0
200293,1,201293,0
200086,1,201371,0
200748,1,201306,0
200050,1,200108,0
200085,1,201398,0
201345,1,201377,0
201290,1,200749,0
200772,1,201346,0
200033,1,200773,0
200027,1,201332,0
200077,1,201304,0
200065,1,200766,0
200025,1,200020,0
200107,1,200042,0
200010,1,201367,0
200128,1,200062,0
201363,1,200293,0
201368,1,200748,0
201345,1,201303,0
200772,1,201317,0
200033,1,200027,0
201364,1,200022,0
200077,1,200109,0
200065,1,200025,0
200700,1,200118,0
200010,1,200043,0
200128,1,200063,0
201329,1,201363,0
201368,1,200046,0
201345,1,201290,0
200041,1,200772,0
200033,1,201364,0
200077,1,200069,0
200065,1,200700,0
200107,1,200010,0
200128,1,201329,0
201368,1,200086,0
200085,1,200009,0
201345,1,200041,0
200033,1,200077,0
200065,1,200107,0
200128,1,201368,0
201345,1,200085,0
200033,1,200065,0
201345,1,200128,0
201345,1,200033,0
200003,1,201400,0
200014,1,201327,0
200020,1,200121,0
200700,1,201401,0
200011,1,200063,0
201325,1,200043,0
200069,1,201386,0
201320,1,201402,0
200036,1,201293,0
200062,1,201328,0
200041,1,201393,0
200096,1,200104,0
200118,1,200083,0
201347,1,201291,0
201345,1,201281,0
