104755,1,104214,0
104098,1,104527,0
103206,1,103429,0
104269,1,103852,0
102148,1,103484,0
104327,1,102512,0
104371,1,103553,0
105095,1,103908,0
103720,1,103917,0
104589,1,103252,0
104468,1,103888,0
104607,1,103835,0
102845,1,102905,0
102860,1,105286,0
104312,1,104542,0
103285,1,103990,0
104098,1,104755,0
103206,1,104269,0
102148,1,104327,0
105095,1,104371,0
104589,1,103720,0
104607,1,104468,0
102860,1,102845,0
103285,1,104312,0
104098,1,103206,0
102148,1,105095,0
104589,1,104607,0
103285,1,102860,0
104098,1,102148,0
104589,1,103285,0
104098,1,104589,0
104332,1,104527,0
103401,1,104056,0
102845,1,103582,0
104724,1,104468,0
103507,1,103333,0
103781,1,103344,0
103852,1,102860,0
105053,1,102905,0
104269,1,104003,0
103084,1,104312,0
104259,1,102967,0
105223,1,104770,0
104792,1,103580,0
103285,1,103520,0
105208,1,103835,0
103602,1,104620,0
104332,1,103401,0
102845,1,104724,0
103781,1,103507,0
103852,1,105053,0
104269,1,103084,0
104259,1,105223,0
104792,1,103285,0
103602,1,105208,0
104332,1,102845,0
103852,1,103781,0
104259,1,104269,0
104792,1,103602,0
104332,1,103852,0
104792,1,104259,0
104332,1,104792,0
103720,1,104534,0
104076,1,104268,0
105208,1,104979,0
104542,1,103812,0
103813,1,103657,0
104433,1,104620,0
104999,1,104252,0
102434,1,103206,0
103188,1,105223,0
103794,1,104635,0
105095,1,103553,0
103566,1,104468,0
102512,1,103285,0
105023,1,104327,0
104589,1,104639,0
103908,1,103898,0
103720,1,104076,0
104542,1,105208,0
103813,1,104433,0
102434,1,104999,0
103794,1,103188,0
103566,1,105095,0
102512,1,105023,0
103908,1,104589,0
104542,1,103720,0
103813,1,102434,0
103566,1,103794,0
102512,1,103908,0
103813,1,104542,0
103566,1,102512,0
103566,1,103813,0
103970,1,104619,0
103435,1,104926,0
104327,1,103722,0
104339,1,104371,0
103096,1,103794,0
104719,1,104019,0
102783,1,103582,0
105223,1,102148,0
103084,1,104999,0
103523,1,103280,0
104678,1,103823,0
103344,1,104898,0
104214,1,105777,0
103781,1,103812,0
102967,1,104235,0
104755,1,103694,0
103970,1,103435,0
104339,1,104327,0
103096,1,104719,0
105223,1,102783,0
103084,1,103523,0
104678,1,103344,0
103781,1,104214,0
102967,1,104755,0
103970,1,104339,0
105223,1,103096,0
103084,1,104678,0
102967,1,103781,0
103970,1,105223,0
102967,1,103084,0
103970,1,102967,0
104515,1,105099,0
104999,1,105231,0
103228,1,104122,0
104678,1,103181,0
103835,1,104262,0
104926,1,105575,0
103084,1,103454,0
104081,1,104851,0
104593,1,103535,0
