104527,1,103285,0,2015
105147,1,106415,0,2015
105572,1,105051,0,2015
105311,1,103852,0,2015
104468,1,104022,0,2015
106210,1,106034,0,2015
104871,1,105032,0,2015
104180,1,104731,0,2015
105332,1,105777,0,2015
104571,1,104269,0,2015
106401,1,105077,0,2015
105138,1,104755,0,2015
105227,1,105385,0,2015
105449,1,106071,0,2015
105023,1,105238,0,2015
105453,1,106432,0,2015
104527,1,105147,0,2015
105572,1,105311,0,2015
104468,1,106210,0,2015
104180,1,104871,0,2015
105332,1,104571,0,2015
106401,1,105138,0,2015
105227,1,105449,0,2015
105453,1,105023,0,2015
104527,1,105572,0,2015
104180,1,104468,0,2015
105332,1,106401,0,2015
105453,1,105227,0,2015
104527,1,104180,0,2015
105332,1,105453,0,2015
104527,1,105332,0,2015
100644,1,144707,0,2015
104597,1,103813,0,2015
105777,1,105936,0,2015
104571,1,105023,0,2015
105357,1,103794,0,2015
104180,1,104999,0,2015
106058,1,105807,0,2015
104269,1,106045,0,2015
104919,1,109739,0,2015
104871,1,106423,0,2015
105643,1,105302,0,2015
104327,1,105173,0,2015
104607,1,100644,0,2015
105777,1,104597,0,2015
104571,1,106071,0,2015
104180,1,105357,0,2015
106058,1,104269,0,2015
104468,1,104919,0,2015
104871,1,105643,0,2015
104755,1,104327,0,2015
104607,1,105777,0,2015
104571,1,104180,0,2015
106058,1,104468,0,2015
104755,1,104871,0,2015
104607,1,104571,0,2015
106058,1,104755,0,2015
104607,1,106058,0,2015
105542,1,104022,0,2015
103893,1,105401,0,2015
104259,1,105053,0,2015
105583,1,111513,0,2015
104890,1,105341,0,2015
105373,1,105807,0,2015
104926,1,106210,0,2015
106000,1,104586,0,2015
105311,1,105888,0,2015
106432,1,104719,0,2015
105379,1,106243,0,2015
104882,1,126094,0,2015
104792,1,105542,0,2015
104259,1,103893,0,2015
106233,1,105583,0,2015
104890,1,105373,0,2015
104926,1,106000,0,2015
105311,1,104312,0,2015
106432,1,105379,0,2015
105138,1,104882,0,2015
104792,1,104259,0,2015
106233,1,104890,0,2015
105311,1,104926,0,2015
105138,1,106432,0,2015
106233,1,104792,0,2015
105311,1,105138,0,2015
106233,1,105311,0,2015
105332,1,104180,0,2015
104269,1,104542,0,2015
105676,1,104229,0,2015
103333,1,104468,0,2015
105373,1,106233,0,2015
106432,1,100644,0,2015
106071,1,104660,0,2015
111577,1,103917,0,2015
105668,1,104792,0,2015
105023,1,104545,0,2015
103990,1,104665,0,2015
105064,1,106210,0,2015
105311,1,104259,0,2015
106423,1,104926,0,2015
104755,1,106401,0,2015
105777,1,104586,0,2015
105577,1,106045,0,2015
103888,1,104678,0,2015
104871,1,104330,0,2015
104312,1,105173,0,2015
103852,1,105683,0,2015
104731,1,104919,0,2015
106058,1,106216,0,2015
105138,1,104655,0,2015
104925,1,105332,0,2015
105676,1,104269,0,2015
103333,1,105373,0,2015
104527,1,106432,0,2015
105238,1,106071,0,2015
105668,1,111577,0,2015
103990,1,105023,0,2015
104607,1,105064,0,2015
105227,1,105311,0,2015
104755,1,106423,0,2015
105777,1,105577,0,2015
104918,1,103888,0,2015
104745,1,104871,0,2015
103852,1,104312,0,2015
104731,1,106058,0,2015
103819,1,105138,0,2015
104925,1,105676,0,2015
104527,1,103333,0,2015
105238,1,105668,0,2015
104607,1,103990,0,2015
104755,1,105227,0,2015
104918,1,105777,0,2015
103852,1,104745,0,2015
103819,1,104731,0,2015
104925,1,104527,0,2015
105238,1,104607,0,2015
104918,1,104755,0,2015
103819,1,103852,0,2015
104925,1,105238,0,2015
103819,1,104918,0,2015
103819,1,104925,0,2015
105373,1,105585,0,2015
106233,1,104229,0,2015
103852,1,105723,0,2015
104755,1,104180,0,2015
105577,1,104620,0,2015
106071,1,104269,0,2015
105449,1,104312,0,2015
105676,1,104424,0,2015
104545,1,105173,0,2015
104468,1,105932,0,2015
104919,1,105339,0,2015
106058,1,103997,0,2015
103333,1,104871,0,2015
105138,1,104198,0,2015
105683,1,105064,0,2015
105227,1,105842,0,2015
106432,1,105238,0,2015
104678,1,104655,0,2015
106401,1,104890,0,2015
104926,1,105311,0,2015
104731,1,103163,0,2015
104542,1,103990,0,2015
103607,1,105385,0,2015
105077,1,105023,0,2015
104925,1,105373,0,2015
103852,1,106233,0,2015
104755,1,105577,0,2015
106071,1,103970,0,2015
104918,1,105449,0,2015
104545,1,105676,0,2015
104468,1,104919,0,2015
104607,1,106058,0,2015
104745,1,103333,0,2015
105683,1,105138,0,2015
105227,1,106432,0,2015
104527,1,104678,0,2015
105453,1,106401,0,2015
104731,1,104926,0,2015
104542,1,103607,0,2015
105077,1,103819,0,2015
104925,1,103852,0,2015
106071,1,104755,0,2015
104918,1,104545,0,2015
104607,1,104468,0,2015
104745,1,105683,0,2015
104527,1,105227,0,2015
104731,1,105453,0,2015
104542,1,105077,0,2015
104925,1,106071,0,2015
104918,1,104607,0,2015
104745,1,104527,0,2015
104542,1,104731,0,2015
104925,1,104918,0,2015
104542,1,104745,0,2015
104925,1,104542,0,2015
105064,1,104559,0,2015
105332,1,104792,0,2015
105138,1,105732,0,2015
104273,1,103333,0,2015
106071,1,104926,0,2015
104678,1,106058,0,2015
106233,1,105173,0,2015
104586,1,104198,0,2015
105238,1,106210,0,2015
105777,1,105807,0,2015
105379,1,104719,0,2015
104312,1,104655,0,2015
104871,1,106298,0,2015
104919,1,105373,0,2015
105583,1,103917,0,2015
106432,1,104269,0,2015
104925,1,105064,0,2015
104468,1,105332,0,2015
104542,1,105138,0,2015
104607,1,104273,0,2015
104527,1,106071,0,2015
104678,1,103852,0,2015
104731,1,106233,0,2015
104745,1,104586,0,2015
103970,1,105238,0,2015
105777,1,105227,0,2015
104545,1,105379,0,2015
103819,1,104312,0,2015
105453,1,104871,0,2015
104755,1,104919,0,2015
105676,1,105583,0,2015
104918,1,106432,0,2015
104925,1,104468,0,2015
104607,1,104542,0,2015
104527,1,104678,0,2015
104745,1,104731,0,2015
103970,1,105777,0,2015
104545,1,103819,0,2015
104755,1,105453,0,2015
104918,1,105676,0,2015
104925,1,104607,0,2015
104527,1,104745,0,2015
103970,1,104545,0,2015
104918,1,104755,0,2015
104925,1,104527,0,2015
104918,1,103970,0,2015
104925,1,104918,0,2015
104559,1,105807,0,2015
105311,1,104932,0,2015
106148,1,105526,0,2015
105064,1,105216,0,2015
103607,1,106233,0,2015
104338,1,105292,0,2015
105062,1,105154,0,2015
104719,1,104594,0,2015
105332,1,144719,0,2015
105723,1,105916,0,2015
111200,1,105217,0,2015
103656,1,105575,0,2015
104947,1,104868,0,2015
104665,1,105077,0,2015
126094,1,104269,0,2015
104597,1,103893,0,2015
105453,1,104559,0,2015
105053,1,105311,0,2015
104655,1,106148,0,2015
105138,1,105064,0,2015
103607,1,105227,0,2015
105373,1,104338,0,2015
103990,1,105062,0,2015
104719,1,104542,0,2015
105332,1,105208,0,2015
104259,1,105723,0,2015
111200,1,106401,0,2015
103970,1,103656,0,2015
103852,1,104947,0,2015
104665,1,104919,0,2015
104926,1,126094,0,2015
104745,1,104597,0,2015
105453,1,105053,0,2015
105138,1,104655,0,2015
105373,1,103607,0,2015
103990,1,104719,0,2015
104259,1,105332,0,2015
103970,1,111200,0,2015
104665,1,103852,0,2015
104926,1,104745,0,2015
105453,1,105138,0,2015
105373,1,103990,0,2015
103970,1,104259,0,2015
104665,1,104926,0,2015
105453,1,105373,0,2015
104665,1,103970,0,2015
105453,1,104665,0,2015
103813,1,104947,0,2015
104593,1,117356,0,2015
105062,1,104873,0,2015
126094,1,106000,0,2015
103781,1,104327,0,2015
106043,1,104882,0,2015
105064,1,104022,0,2015
104797,1,105332,0,2015
104559,1,105723,0,2015
104471,1,104890,0,2015
105583,1,106423,0,2015
104979,1,105932,0,2015
103819,1,103813,0,2015
104593,1,105062,0,2015
105053,1,126094,0,2015
106043,1,103781,0,2015
105064,1,104797,0,2015
