102179,1,102776,0
103602,1,102821,0
103387,1,102205,0
101733,1,102925,0
101727,1,101826,0
103181,1,101885,0
101675,1,102455,0
102834,1,101086,0
103454,1,102133,0
102466,1,102966,0
103188,1,103204,0
101150,1,102880,0
103009,1,102987,0
103082,1,102720,0
103598,1,102233,0
102887,1,102998,0
103602,1,102179,0
103387,1,101733,0
103181,1,101727,0
101675,1,102834,0
103454,1,102466,0
101150,1,103188,0
103082,1,103009,0
102887,1,103598,0
103602,1,103387,0
101675,1,103181,0
103454,1,101150,0
102887,1,103082,0
103602,1,101675,0
103454,1,102887,0
103602,1,103454,0
101736,1,103598,0
103181,1,102925,0
103420,1,101320,0
101543,1,102987,0
101723,1,102104,0
101727,1,102966,0
103454,1,102872,0
102227,1,102558,0
102162,1,102911,0
101889,1,101086,0
103031,1,103240,0
102021,1,102106,0
102776,1,102720,0
101902,1,103188,0
102834,1,103834,0
102905,1,102768,0
103181,1,101736,0
101543,1,103420,0
101727,1,101723,0
103454,1,102227,0
102162,1,101889,0
102021,1,103031,0
102776,1,101902,0
102905,1,102834,0
101543,1,103181,0
101727,1,103454,0
102021,1,102162,0
102776,1,102905,0
101727,1,101543,0
102776,1,102021,0
102776,1,101727,0
102338,1,102446,0
101888,1,102563,0
102148,1,103498,0
102271,1,102998,0
103151,1,102450,0
102642,1,102783,0
102259,1,103507,0
102257,1,103096,0
101611,1,103252,0
101543,1,102035,0
102344,1,102562,0
102358,1,102437,0
103103,1,102318,0
101820,1,103344,0
101964,1,102286,0
103819,1,103017,0
102338,1,101888,0
102148,1,102271,0
103151,1,102642,0
102257,1,102259,0
101611,1,101543,0
102358,1,102344,0
101820,1,103103,0
103819,1,101964,0
102338,1,102148,0
102257,1,103151,0
102358,1,101611,0
101820,1,103819,0
102338,1,102257,0
101820,1,102358,0
101820,1,102338,0
101736,1,103297,0
103096,1,103292,0
102271,1,103082,0
101965,1,102776,0
103324,1,102735,0
102318,1,103894,0
102259,1,102286,0
102839,1,103184,0
103720,1,103714,0
102369,1,101902,0
102562,1,103252,0
101647,1,103758,0
102701,1,103454,0
102533,1,102443,0
102162,1,102770,0
102358,1,103264,0
101948,1,102093,0
102925,1,103294,0
102860,1,102106,0
103457,1,103176,0
103163,1,102965,0
102783,1,102205,0
102703,1,101543,0
102644,1,102548,0
102450,1,102950,0
103602,1,102821,0
101990,1,103694,0
102987,1,103356,0
103103,1,101964,0
102223,1,101962,0
102880,1,103181,0
102338,1,101969,0
103498,1,101945,0
101150,1,102104,0
102905,1,103428,0
103206,1,103240,0
102110,1,102148,0
103819,1,103193,0
102024,1,103188,0
103507,1,101897,0
103017,1,102247,0
102035,1,102539,0
102854,1,102694,0
102437,1,103182,0
103018,1,102344,0
102610,1,104053,0
102642,1,102722,0
102796,1,102834,0
102374,1,103387,0
101820,1,102652,0
101792,1,101532,0
102845,1,102025,0
101774,1,102434,0
102021,1,103248,0
102257,1,101320,0
101611,1,102227,0
102882,1,102287,0
102998,1,103888,0
102563,1,103344,0
102869,1,102158,0
103598,1,102184,0
101735,1,102567,0
101727,1,101733,0
101885,1,102856,0
103096,1,101736,0
102271,1,101965,0
102318,1,103324,0
102259,1,102839,0
103720,1,102369,0
102562,1,101647,0
102701,1,102533,0
102358,1,102162,0
101948,1,102925,0
102860,1,103457,0
102783,1,103163,0
102703,1,102644,0
102450,1,103602,0
101990,1,102987,0
103103,1,102223,0
102338,1,102880,0
103498,1,101150,0
103206,1,102905,0
103819,1,102110,0
103507,1,102024,0
103017,1,102035,0
102854,1,102437,0
103018,1,102610,0
102796,1,102642,0
102374,1,101820,0
102845,1,101792,0
101774,1,102021,0
101611,1,102257,0
102998,1,102882,0
102563,1,102869,0
101735,1,103598,0
101885,1,101727,0
103096,1,102271,0
102318,1,102259,0
103720,1,102562,0
102358,1,102701,0
101948,1,102860,0
102703,1,102783,0
101990,1,102450,0
103103,1,102338,0
103498,1,103206,0
103507,1,103819,0
103017,1,102854,0
102796,1,103018,0
102845,1,102374,0
101774,1,101611,0
102563,1,102998,0
101885,1,101735,0
103096,1,102318,0
103720,1,102358,0
101948,1,102703,0
101990,1,103103,0
103498,1,103507,0
103017,1,102796,0
101774,1,102845,0
102563,1,101885,0
103720,1,103096,0
101948,1,101990,0
103498,1,103017,0
